time,θ1,ω1,θ2,ω2
3.7976842565378144,-0.29373740599997983,-0.9437265059924548,0.029086872519075324,-6.60107134535513
3.807528255599138,-0.302169922652085,-0.7722779360964775,-0.03672702620859548,-6.766857804574159
3.8166831400395145,-0.30857599366232014,-0.630504372937237,-0.09930238930121611,-6.899582639260281
3.8250177546898088,-0.3133594623658219,-0.5207697534939313,-0.1572326193293687,-6.997512293287636
3.832913457815176,-0.31712777994896135,-0.4373337399943541,-0.21277065981204182,-7.066213538300894
3.8405218850244944,-0.3202169025364212,-0.37836502663341687,-0.26670629787858263,-7.107366531778821
3.848178120382239,-0.3229592616465413,-0.34192305528091316,-0.3211956901328803,-7.12205772084642
3.856594697056031,-0.32576319413132243,-0.3291138338823254,-0.38109659966170656,-7.10644216641646
3.864183642108731,-0.3282938959559653,-0.34151116937159426,-0.4348840508569255,-7.064489438121386
3.8712760175483347,-0.3308146440449068,-0.37226153438971266,-0.48478216997644097,-7.003017783957869
3.8781311890301,-0.33351430000205495,-0.4177863829257632,-0.5325322104200777,-6.925276021987164
3.8848445815412935,-0.33650588926845276,-0.47542139060698996,-0.5787256814652423,-6.834020698993957
3.8915493727162773,-0.3399171664937066,-0.5437599131935279,-0.6242052194032036,-6.730379705024204
3.898349988405376,-0.3438763538099159,-0.6219049740934177,-0.6695886595655738,-6.614952390574155
3.9053762747496283,-0.3485510655788041,-0.7097543688222219,-0.7156229469580396,-6.487263742096323
3.912783837380632,-0.35416925846459846,-0.8078839552087176,-0.7631576137385421,-6.345862481191931
3.9208153545833753,-0.361098837486272,-0.9181944739655413,-0.8134905091300166,-6.187265782567162
3.929931874441729,-0.3700491846052238,-1.0454934096286876,-0.8690609058031408,-6.003415444916864
3.9397741146032996,-0.3810146537984811,-1.1824435676196414,-0.9271628974994623,-5.803133873344281
3.949266743007661,-0.3928556411646111,-1.311708949083071,-0.9813333996953103,-5.610205272460324
3.959161148442577,-0.40648175582675194,-1.44166030168562,-1.0358545058132544,-5.410750191443891
3.9692307680580092,-0.421638322508482,-1.5675306850917083,-1.0893272877986282,-5.210350506211373
3.9797040753289927,-0.4387073089393239,-1.6905891738906194,-1.1428194948838781,-5.005190748094231
3.9905665770556618,-0.4577233067691431,-1.8090237672201521,-1.1960495967718558,-4.796161093656396
4.001924631808944,-0.4789242650872716,-1.9223633144435357,-1.2493028575237146,-4.581716066624553
4.01381765370219,-0.5024347464637571,-2.0292821822904745,-1.3024799269651508,-4.361593209319028
4.026314295524032,-0.5284285072765382,-2.1286234113291034,-1.3555645351489296,-4.135020137178216
4.039460896959742,-0.5570219999210133,-2.218915749075605,-1.4083869034764551,-3.901733747269498
4.053307691324731,-0.5883167552252807,-2.2986413382477062,-1.4607440006812744,-3.661551140643375
4.0678962197129405,-0.6223633271456137,-2.366187329151557,-1.5123519860376333,-3.4146559798714167
4.08326938445805,-0.6591746997404168,-2.419958754342552,-1.5628906601127956,-3.1614857865947696
4.09947114394018,-0.6987182065650481,-2.458410931219727,-1.6120051741359493,-2.902805498191174
4.116550157772121,-0.7409170535065955,-2.480088511200579,-1.6593210704698684,-2.63971195861507
4.134554119001646,-0.7856288763752443,-2.4836411886291274,-1.7044341990196392,-2.3737723957402785
4.153512258254031,-0.8325947767897514,-2.4678827352755293,-1.7468877533095093,-2.1072816166904587
4.173401679583236,-0.8813535329463372,-2.4319703370802648,-1.7861504278745548,-1.8436074049855027
4.194102028451947,-0.9311456442292241,-2.375761369824925,-1.8216294261718389,-1.5874296080745862
4.215444627889625,-0.9810718330934605,-2.2999412102231345,-1.8528700005123682,-1.3435873680476034
4.237290695345549,-1.0303157642589922,-2.205682079026262,-1.8796940047013804,-1.1158531719913245
4.259565572076941,-1.0782324751039707,-2.0941885597096084,-1.9021760231278295,-0.9066030902109857
4.2822383840977425,-1.1242917423997352,-1.96651034285156,-1.920539593703552,-0.7171977620048081
4.3052736249010435,-1.1679698842435886,-1.8236995864277155,-1.9350721421135537,-0.5484744902583654
4.328547471310072,-1.2086178822647393,-1.6674216084407858,-1.9460792796481328,-0.40117369080995713
4.351809522077923,-1.24548332468151,-1.500466387443618,-1.9539116709737898,-0.2757127635221208
4.374833526252498,-1.2780363479633094,-1.3258177112147014,-1.9590203082508963,-0.17113555242427558
4.397550623302502,-1.306120493166921,-1.1454561217547359,-1.9618997721567177,-0.08501336594275317
4.420015156096721,-1.329784950601418,-0.9603447143542899,-1.9629906810497963,-0.01431680941761063
4.442361517670138,-1.3491348903300353,-0.7706433495001268,-1.962638587005092,0.044035930565184
4.464873058959686,-1.364289222093595,-0.5750656867615723,-1.9610784242093804,0.09316433365695742
4.488014646310037,-1.3752364146586542,-0.37056172656931347,-1.9584126703911782,0.1361798760273779
4.512007695070199,-1.3815591181299631,-0.15620600705350715,-1.9546643065884783,0.1756518210650673
4.537195307866597,-1.3826477046842927,0.0697976480113577,-1.9497461418187139,0.21475442513090906
4.563512556495642,-1.3777096190960763,0.3051911446453792,-1.943548245493473,0.256779056373299
4.590188062810473,-1.3664144660286721,0.5410324187548572,-1.9360770962325835,0.30458284574994543
4.616437903107877,-1.3492157949039203,0.7684054765839884,-1.927369503074131,0.3606782322180316
4.642115981273877,-1.3266959859501042,0.9843838152203642,-1.9172744958718233,0.42793588235693136
4.667320219583913,-1.2992964395730373,1.1883382731957908,-1.905499161768288,0.509254389983554
4.692257134136859,-1.2672451836136702,1.3805049116580308,-1.8916124587459355,0.6077214550280627
